,0
1231,1989067.1027335124
1232,1986502.6364220337
1233,1982563.9804983104
1234,1981199.3862783357
1235,1988997.3736909505
1236,1983164.989959343
1237,1987533.0089799678
1238,1967342.7787144696
1239,1962713.6575675884
1240,1956273.023092214
1241,1990166.7348631609
1242,2006750.2947520497
1243,2013776.5768879375
1244,1982218.0279770133
1245,1961845.0271975058
1246,1964408.0886098177
1247,1975206.0551752048
1248,1975296.2069461225
1249,2018629.5237695167
1250,2019076.9009967244
1251,2026077.8708047112
1252,2032830.4087428895
1253,2044370.9048771828
1254,2061894.2317045832
1255,2059795.1900380969
1256,2064837.5733904527
1257,2067630.318618221
1258,2046313.3795567383
1259,2050221.5963686737
1260,2048740.27352399
1261,2060220.120568437
1262,2056708.6166293845
1263,2050216.9906608132
1264,2055989.2470380736
1265,2050081.2189277348
1266,2066440.6519168895
1267,2079793.7256620973
1268,2079416.4517756014
1269,2073819.6007211076
1270,2102556.2814203175
1271,2104520.312853252
1272,2078368.162118232
1273,2034792.2920602805
1274,2038921.238175498
1275,2041372.2833348825
1276,2043991.9011850606
